"Hs_symbol","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","DRG","dHs_Avg__TPM","FoldChange"
"UQCRHP3",0,0,0,0,0,0,1
"UQCRHP4",0,0,0,0,0,0,1
"UQCRQ",485.04784,513.26038,460.82653,486.37825,509.71274,509.71274,0.954309951226202
"URB1",6.46068,6.99122,4.98144,6.14444666666667,5.04925,5.04925,1.18104668622832
"URB2",2.07073,1.46456,1.94451,1.8266,1.64127,1.64127,1.07016700299477
"URGCP",48.1072,32.02696,38.84646,39.6602066666667,23.38544,23.38544,1.66739688382357
"URI1",42.42512,50.56889,41.90524,44.9664166666667,34.93704,34.93704,1.27908187949443
"URM1",55.51213,75.93623,47.38919,59.6125166666667,99.03008,99.03008,0.605942899042635
"UROC1",0.16566,0.05527,0.39327,0.204733333333333,0.04182,0.04182,1.15637378177932
"UROD",103.42055,98.26391,80.44582,94.0434266666667,170.25271,170.25271,0.55498932931728
"UROS",140.94218,185.25345,114.59488,146.93017,102.97121,102.97121,1.42279934993543
"USB1",33.5127,37.82995,60.1705,43.8377166666667,28.10016,28.10016,1.54080653393887
"USE1",79.30068,83.20378,98.03379,86.8460833333333,68.11781,68.11781,1.27096161370468
"USF1",56.87053,61.3735,68.69138,62.3118033333333,83.34919,83.34919,0.750591716806449
"USF1P1",0,0,0,0,0,0,1
"USF2",287.50018,358.56933,358.02979,334.699766666667,149.11486,149.11486,2.2362860456764
"USH1C",15.09148,39.21161,9.91918,21.4074233333333,0.14636,0.14636,19.5465851332333
"USH1G",0.28162,0.0829,0,0.121506666666667,0.25089,0.25089,0.89656697764525
"USH2A",0.08283,0.02763,0.02185,0.0441033333333333,0.03136,0.03136,1.01235585375944
"USHBP1",5.03602,5.96879,4.61001,5.20494,2.66575,2.66575,1.69267953351974
"USMG5",1153.36358,1075.56981,1735.98677,1321.64005333333,857.2432,857.2432,1.54110169860167
"USMG5P1",0,0,0,0,0,0,1
"USO1",24.8322,17.60239,20.25347,20.89602,28.16289,28.16289,0.750817905907131
"USP1",8.38232,10.19668,6.03016,8.20305333333333,8.62449,8.62449,0.956212052101808
"USP10",36.16323,43.66057,48.50346,42.7757533333333,24.11722,24.11722,1.74285821971274
"USP11",358.6836,235.8776,334.14949,309.57023,76.34505,76.34505,4.01538598785572
"USP12",15.3234,20.22755,10.46539,15.33878,33.95437,33.95437,0.467431683077109
"USP12PX",0,0,0,0,0,0,1
"USP12PY",0,0,0,0,0,0,1
"USP13",2.58427,2.26593,3.25541,2.70187,2.1326,2.1326,1.18172444614697
"USP14",28.94052,24.48308,22.32907,25.25089,44.94145,44.94145,0.571398813054442
"USP15",15.53876,14.2864,11.12084,13.6486666666667,33.83937,33.83937,0.420463018322853
"USP16",19.79618,18.68009,14.94431,17.80686,30.32685,30.32685,0.600343156110493
"USP17",0,0,0,0,0,0,1
"USP17L1P",0.06626,0,0,0.0220866666666667,0.01045,0.01045,1.01151632111106
"USP17L2",0.51354,0.1658,0,0.226446666666667,0,0,1.22644666666667
"USP17L3",0.06626,0,0,0.0220866666666667,0,0,1.02208666666667
"USP17L4",0,0,0,0,0,0,1
"USP17L5",0,0,0,0,0,0,1
"USP17L6P",0,0,0,0,0,0,1
"USP17L7",0.71233,0.52503,0.10924,0.448866666666667,0,0,1.44886666666667
"USP17L8",0,0,0,0,0,0,1
"USP18",2.63397,3.61996,2.29408,2.84933666666667,4.84017,4.84017,0.659113804335604
"USP19",32.27026,25.72658,27.07017,28.35567,42.73567,42.73567,0.671206591781948
"USP2",35.73252,33.68496,35.15408,34.8571866666667,3.79478,3.79478,7.47837996042919
"USP20",60.63098,35.59165,57.87642,51.36635,57.8416,57.8416,0.889954555960409
"USP21",42.95523,41.89204,47.2144,44.0205566666667,13.86191,13.86191,3.0292577916746
"USP22",118.74395,106.63679,111.5361,112.305613333333,47.36676,47.36676,2.34263393564782
"USP24",18.28869,14.83907,15.709,16.27892,5.82284,5.82284,2.53251138821957
"USP24P1",0,0,0,0,0,0,1
"USP25",22.28106,14.14823,10.81496,15.7480833333333,17.39534,17.39534,0.910452502282281
"USP26",0,0,0,0,0.01045,0.01045,0.989658073135732
"USP28",10.40335,11.08094,10.05027,10.51152,2.42531,2.42531,3.36072355494831
"USP29",0,0,0,0,0,0,1
"USP3",12.14276,11.90994,9.98472,11.3458066666667,5.47786,5.47786,1.90584647810645
"USP30",12.27529,11.74414,13.28383,12.43442,5.89602,5.89602,1.94814110167894
"USP31",6.39441,4.28316,5.85537,5.51098,9.42945,9.42945,0.624287953823068
"USP32",42.27603,34.32052,47.1707,41.25575,17.79259,17.79259,2.24853253330169
"USP32P1",60.76351,38.71421,72.44931,57.30901,4.99698,4.99698,9.72306227467826
"USP32P2",23.20874,19.39856,33.55915,25.3888166666667,1.02449,1.02449,13.0347972411159
"USP32P3",9.42596,6.05169,11.53596,9.00453666666667,0.12545,0.12545,8.88936573518741
"USP33",36.1301,35.03899,45.2262,38.79843,31.43497,31.43497,1.22702225406714
"USP34",71.61413,65.62902,65.65445,67.6325333333333,39.05588,39.05588,1.71341968603195
"USP35",12.25872,8.64921,17.0636,12.6571766666667,26.83524,26.83524,0.490643395446444
"USP36",38.33336,41.06304,44.33041,41.24227,14.37415,14.37415,2.74761661620317
"USP37",4.24086,3.78576,2.35963,3.46208333333333,1.94443,1.94443,1.51543196249642
"USP38",3.76045,3.81339,2.42517,3.33300333333333,2.23714,2.23714,1.33852824818616
"USP39",32.51875,38.07865,27.74747,32.7816233333333,34.78023,34.78023,0.944142151499119
"USP4",67.17449,46.0923,71.68461,61.6504666666667,25.44487,25.44487,2.36909716957076
"USP40",32.89976,25.80948,28.44662,29.0519533333333,15.71226,15.71226,1.79819804941602
"USP41",0,0,0.34957,0.116523333333333,0.02091,0.02091,1.09365500713416
"USP42",4.00893,3.70286,3.67053,3.79410666666667,2.18487,2.18487,1.50527546388602
"USP43",1.9879,10.39011,15.14094,9.17298333333333,0.4077,0.4077,7.22666998176695
"USP44",0.59637,0.7461,0.87394,0.738803333333333,0.58542,0.58542,1.09674618292524
"USP45",12.49064,9.69928,5.65874,9.28288666666667,4.62064,4.62064,1.82948679628417
"USP46",23.4241,31.6401,19.83835,24.9675166666667,9.15764,9.15764,2.55645176110461
"USP47",59.48794,55.01784,35.6566,50.0541266666667,28.8633,28.8633,1.70959427346163
"USP48",31.65732,25.50551,24.47021,27.2110133333333,19.30841,19.30841,1.389129593766
"USP49",2.46831,5.11216,3.73608,3.77218333333333,0.32407,0.32407,3.60417752334343
"USP5",66.41246,47.36343,60.43268,58.0695233333333,176.13827,176.13827,0.333465621705199
"USP50",3.09781,1.4093,1.90081,2.13597333333333,1.26493,1.26493,1.38457847851074
"USP51",1.88851,1.60273,1.55124,1.68082666666667,0.72132,0.72132,1.55742492195912
"USP53",9.11121,9.72691,7.51585,8.78465666666667,28.53923,28.53923,0.331242780081494
"USP54",63.72879,48.74509,33.71209,48.7286566666667,16.82037,16.82037,2.79055129981401
"USP6",10.51931,10.44538,22.5257,14.4967966666667,1.83989,1.83989,5.45682990068864
"USP6NL",3.28004,3.45416,2.33778,3.02399333333333,4.67291,4.67291,0.709334950375263
"USP7",42.01097,40.78671,43.84975,42.21581,29.05147,29.05147,1.43805976879001
"USP8",12.73913,15.06013,16.69218,14.83048,25.63304,25.63304,0.594392528979042
"USP8P1",0,0,0,0,0,0,1
"USP9X",22.7449,27.96487,12.89056,21.20011,14.7714,14.7714,1.40761822032286
"USP9Y",0,0,0,0,0,0,1
"USP9YP1",0,0,0,0,0,0,1
"USP9YP10",0,0,0,0,0,0,1
"USP9YP11",0,0,0,0,0,0,1
"USP9YP12",0,0,0,0,0,0,1
"USP9YP13",0,0,0,0,0,0,1
"USP9YP14",0,0,0,0,0,0,1
"USP9YP15",0,0,0,0,0,0,1
"USP9YP16",0,0,0,0,0,0,1
"USP9YP17",0,0,0,0,0,0,1
"USP9YP18",0,0,0,0,0,0,1
"USP9YP19",0,0,0,0,0,0,1
"USP9YP2",0,0,0,0,0,0,1
"USP9YP20",0,0,0,0,0,0,1
"USP9YP21",0,0,0,0,0,0,1
"USP9YP22",0,0,0,0,0,0,1
"USP9YP23",0,0,0,0,0,0,1
"USP9YP24",0,0,0,0,0,0,1
"USP9YP25",0,0,0,0,0,0,1
"USP9YP26",0,0,0,0,0,0,1
"USP9YP27",0,0,0,0,0,0,1
"USP9YP28",0,0,0,0,0,0,1
"USP9YP29",0,0,0,0,0,0,1
"USP9YP3",0,0,0,0,0,0,1
"USP9YP30",0,0,0,0,0,0,1
"USP9YP31",0,0,0,0,0,0,1
"USP9YP32",0,0,0,0,0,0,1
"USP9YP33",0,0,0,0,0,0,1
"USP9YP34",0,0,0,0,0,0,1
"USP9YP35",0,0,0,0,0,0,1
"USP9YP36",0,0,0,0,0,0,1
"USP9YP4",0,0,0,0,0,0,1
"USP9YP5",0,0,0,0,0,0,1
"USP9YP6",0,0,0,0,0,0,1
"USP9YP7",0,0,0,0,0,0,1
"USP9YP8",0,0,0,0,0,0,1
"USP9YP9",0,0,0,0,0,0,1
"USPL1",5.91401,4.75292,2.99323,4.55338666666667,6.36644,6.36644,0.753876589867923
"UST",27.33364,30.03737,24.22988,27.2002966666667,23.85587,23.85587,1.13455279041396
"UTF1",0.23192,0,0,0.0773066666666667,0.4077,0.4077,0.765295635907272
"UTP11L",18.90163,14.47983,17.87199,17.0844833333333,29.33373,29.33373,0.596183961989948
"UTP14A",5.93057,6.79778,5.00328,5.91054333333333,9.81624,9.81624,0.63890440054338
"UTP14C",6.6429,6.02405,3.80162,5.48952333333333,4.96562,4.96562,1.08782043330506
"UTP15",2.23639,2.76333,3.91086,2.97019333333333,4.7879,4.7879,0.68594711956553
"UTP18",26.55504,22.18952,26.30548,25.01668,34.43525,34.43525,0.734203370937132
"UTP20",3.4457,2.70806,2.09745,2.75040333333333,2.17442,2.17442,1.18144521938916
"UTP23",25.26291,23.54355,16.58294,21.7964666666667,8.87539,8.87539,2.30841178593115
"UTP3",13.65025,11.66124,5.89907,10.40352,17.17581,17.17581,0.627400924635546
"UTP6",41.92814,33.74022,38.54058,38.0696466666667,26.35436,26.35436,1.42827858764258
"UTRN",46.51688,39.84718,13.54601,33.3033566666667,9.42945,9.42945,3.28908587381565
"UTS2",7.68655,6.68725,3.77977,6.05119,2.2476,2.2476,2.17120027096933
"UTS2D",0.49698,0.829,1.81342,1.04646666666667,1.67263,1.67263,0.765712675030463
"UTS2R",0.08283,0.3316,2.66551,1.02664666666667,0.63769,0.63769,1.23750323117725
"UTY",0,0,0,0,0,0,1
"UVRAG",13.40177,14.31403,26.6332,18.1163333333333,8.30042,8.30042,2.05542688753124
"UVSSA",6.34472,8.01365,5.52765,6.62867333333333,1.64127,1.64127,2.88825956200363
"UXS1",25.47826,26.38977,18.5056,23.4578766666667,57.7266,57.7266,0.416470162867707
"UXT",69.85815,87.26587,50.49166,69.2052266666667,139.95722,139.95722,0.498060522665435
"VAC14",37.00809,31.41903,51.23451,39.88721,65.43115,65.43115,0.615482495786992
"VAMP1",31.07752,25.56078,81.31976,45.98602,567.95158,567.95158,0.0825835126426751
"VAMP2",463.18093,440.80594,501.15869,468.381853333333,291.21514,291.21514,1.60628861780855
"VAMP3",87.71613,56.31661,58.8596,67.63078,77.90269,77.90269,0.869815465100113
"VAMP4",14.37915,17.21553,16.10227,15.8989833333333,17.23853,17.23853,0.926554022354506
"VAMP5",56.29073,74.77563,39.76409,56.9434833333333,112.34839,112.34839,0.511198115238631
"VAMP7",0,0,0,0,0,0,1
"VAMP8",18.93476,12.37971,6.88225,12.73224,104.38249,104.38249,0.130308555055019
"VANGL1",0.82829,1.4922,0.61176,0.977416666666667,1.11857,1.11857,0.933373297397144
"VANGL2",7.71968,7.29518,5.28731,6.76739,1.71444,1.71444,2.86150734589823
"VAPA",160.44017,141.12312,157.70178,153.088356666667,201.94903,201.94903,0.759246578644237
"VAPB",29.23871,27.6609,29.23316,28.7109233333333,38.9618,38.9618,0.7434831097031
"VARS",42.59078,27.4122,29.71383,33.2389366666667,35.63745,35.63745,0.934533835369729
"VARS2",34.83796,38.13391,48.26312,40.4116633333333,12.05338,12.05338,3.17248584913129
"VASH1",23.3744,27.46747,22.85343,24.5651,16.07814,16.07814,1.49694873095079
"VASH2",11.66235,11.02568,10.90235,11.1967933333333,1.09766,1.09766,5.81447581273101
"VASN",7.05705,8.56631,13.41492,9.67942666666667,13.09877,13.09877,0.75747222393632
"VASP",24.7328,27.93724,30.65331,27.77445,52.33238,52.33238,0.539530581609146
"VAT1",85.62883,84.19858,46.62449,72.1506333333333,490.8643,490.8643,0.148721168284288
"VAT1L",149.63925,106.63679,16.4737,90.91658,153.66232,153.66232,0.594304934776615
"VAV1",3.57822,2.1554,2.09745,2.61035666666667,9.49217,9.49217,0.344100092418124
"VAV2",19.84588,37.55362,28.00965,28.4697166666667,16.10951,16.10951,1.72241733788207
"VAV3",3.23034,2.54226,14.90061,6.89107,1.62036,1.62036,3.01144499229114
"VAX1",3.82671,3.84102,1.74787,3.13853333333333,0.01045,0.01045,4.09573292427466
"VAX2",1.04365,0.52503,3.62684,1.73184,3.23026,3.23026,0.645785365438531
"VBP1",43.13745,30.61766,33.55915,35.77142,82.23062,82.23062,0.441801586964028
"VCAM1",1.22587,2.29356,1.59493,1.70478666666667,2.82256,2.82256,0.707585143638469
"VCAN",16.91372,17.76819,18.70223,17.7947133333333,2.21623,2.21623,5.84370935329045
"VCL",14.95895,21.52632,22.08874,19.52467,26.62616,26.62616,0.742943282743602
"VCP",136.15465,104.34323,142.3642,127.620693333333,218.9053,218.9053,0.584891284263423
"VCPIP1",3.03155,2.84623,3.58314,3.15364,3.07346,3.07346,1.01968351229667
"VCX",0,0.71847,0.45882,0.39243,0.01045,0.01045,1.37802959077639
"VCX2",0,0,0.32773,0.109243333333333,0,0,1.10924333333333
"VCX3A",0.28162,1.02243,0.26218,0.522076666666667,0.03136,0.03136,1.47579571310373
"VCX3B",0.48041,1.21586,1.00503,0.900433333333333,0.08363,0.08363,1.75376589180194
"VCY",0,0,0,0,0,0,1
"VCY1B",0,0,0,0,0,0,1
"VDAC1",171.19141,143.91408,146.27506,153.793516666667,211.66073,211.66073,0.727889519925313
"VDAC1P1",0.14909,0.19343,0,0.114173333333333,0.87813,0.87813,0.593235470033136
"VDAC1P10",0,0,0,0,0,0,1
"VDAC1P12",0,0,0,0,0,0,1
"VDAC1P2",0,0,0,0,0.01045,0.01045,0.989658073135732
"VDAC1P4",0,0,0,0,0,0,1
"VDAC1P6",0,0,0,0,0,0,1
"VDAC1P9",0,0,0,0,0,0,1
"VDAC2",91.50971,83.14851,77.51814,84.0587866666667,175.5424,175.5424,0.48180372911361
"VDAC2P1",0,0,0,0,0,0,1
"VDAC3",107.41292,80.99312,98.64554,95.68386,376.51921,376.51921,0.256103153002466
"VDR",0.08283,0.05527,0.17479,0.104296666666667,0.6586,0.6586,0.665800474295591
"VEGFA",45.12535,58.08514,35.54735,46.2526133333333,10.76755,10.76755,4.0155013858733
"VEGFB",149.97056,241.04502,199.17005,196.728543333333,105.03064,105.03064,1.86482457649349
"VEGFC",3.04811,5.69245,5.59319,4.77791666666667,3.43934,3.43934,1.30152605267149
"VENTX",0.48041,0.55267,0.17479,0.402623333333333,5.42559,5.42559,0.218287088552698
"VENTXP2",0,0,0,0,0,0,1
"VENTXP4",0,0,0,0,0,0,1
"VENTXP5",0,0.71847,0.93948,0.55265,0,0,1.55265
"VENTXP6",0,0,0,0,0,0,1
"VENTXP7",0,0,0,0,0.06272,0.06272,0.940981632038542
"VEPH1",0.94425,2.0725,0.6336,1.21678333333333,0.80495,0.80495,1.22816883200827
"VEZF1",15.57189,16.24836,9.46036,13.7602033333333,13.36012,13.36012,1.02786072354084
"VEZF1P1",0,0,0,0,0,0,1
"VEZT",27.76435,24.40018,25.34415,25.8362266666667,41.15712,41.15712,0.636576375868813
"VGF",49.96258,39.51558,82.52142,57.3331933333333,31.27816,31.27816,1.80720317804154
"VGLL1",0,0,0,0,0,0,1
"VGLL2",0.06626,0.05527,0,0.04051,0.16726,0.16726,0.891412367424567
"VGLL3",0.23192,0.44213,0.19664,0.29023,2.14306,2.14306,0.410501231284163
"VGLL4",54.56788,37.44308,61.35032,51.1204266666667,38.39729,38.39729,1.32294446310055
"VHL",24.31866,26.74901,29.73568,26.93445,5.04925,5.04925,4.61783692193247
"VHLL",0.53011,0,0.41512,0.315076666666667,0.01045,0.01045,1.30147623995909
"VIL1",0,0,0.26218,0.0873933333333333,0.02091,0.02091,1.06512163984419
"VILL",24.07017,43.21844,36.98935,34.75932,6.83687,6.83687,4.56295944681997
"VIM",310.01316,388.74486,235.00143,311.25315,2459.28712,2459.28712,0.126917361580139
"VIMP",31.72359,27.24641,23.07191,27.3473033333333,93.07134,93.07134,0.301338360156593
"VIMP1",0,0,0,0,0.02091,0.02091,0.979518272913381
"VIP",1.34183,1.63036,19.00811,7.32676666666667,0.30316,0.30316,6.38967330693596
"VIPAS39",13.2858,11.82704,9.35112,11.4879866666667,19.83111,19.83111,0.599487337288635
"VIPR1",33.13168,16.1102,42.01448,30.4187866666667,2.09079,2.09079,10.1652932313961
"VIPR2",2.17013,2.51463,7.20997,3.96491,0.09409,0.09409,4.53793563600801
"VIT",1.06021,0.77373,0.87394,0.902626666666667,29.98187,29.98187,0.061410969275472
"VKORC1",60.03461,66.62382,66.46284,64.3737566666667,157.74981,157.74981,0.411803684468452
"VKORC1L1",13.965,11.82704,16.97621,14.2560833333333,16.51721,16.51721,0.870919703156686
"VLDLR",13.91531,8.78738,6.00831,9.57033333333333,3.78432,3.78432,2.20937005328518
"VMA21",9.57506,12.24154,14.68213,12.1662433333333,13.25558,13.25558,0.923585244047126
"VMAC",7.3718,7.15702,7.5377,7.35550666666667,1.96534,1.96534,2.8177229817379
"VMO1",3.3463,3.42653,5.94277,4.23853333333333,7.78818,7.78818,0.596088534068867
"VMP1",48.58761,53.33221,37.77589,46.5652366666667,54.2559,54.2559,0.860817336549883
"VN1R1",4.7047,3.28836,2.7092,3.56742,0.43907,0.43907,3.17386923499204
"VN1R104P",0,0,0,0,0,0,1
"VN1R105P",0,0,0.28403,0.0946766666666667,0.08363,0.08363,1.01019413145323
"VN1R108P",1.87194,0.60793,2.0319,1.50392333333333,0.36589,0.36589,1.8331808076297
"VN1R10P",0,0,0,0,0,0,1
"VN1R110P",0.13253,0,0,0.0441766666666667,0,0,1.04417666666667
"VN1R11P",0,0,0,0,0,0,1
"VN1R12P",0,0,0,0,0,0,1
"VN1R13P",0,0,0,0,0,0,1
"VN1R14P",0,0,0,0,0.02091,0.02091,0.979518272913381
"VN1R17P",0,0,0,0,0,0,1
"VN1R2",3.03155,3.17783,4.7848,3.66472666666667,0.36589,0.36589,3.41515544199508
"VN1R20P",2.13699,3.23309,1.94451,2.43819666666667,0.85722,0.85722,1.85125976818399
"VN1R21P",0.16566,0,0,0.05522,0,0,1.05522
"VN1R25P",0,0,0,0,0,0,1
"VN1R28P",0.13253,0,0,0.0441766666666667,0.05227,0.05227,0.992308691368819
"VN1R3",0,0,0,0,0,0,1
"VN1R31P",0,0,0,0,0,0,1
"VN1R32P",0,0,0,0,0,0,1
"VN1R33P",0,0,0,0,0,0,1
"VN1R34P",0,0.35923,0,0.119743333333333,0,0,1.11974333333333
"VN1R35P",0,0,0.83024,0.276746666666667,0.02091,0.02091,1.25059668988125
"VN1R36P",0,0,0,0,0,0,1
"VN1R37P",0,0,0,0,0,0,1
"VN1R38P",0,0,0,0,0,0,1
"VN1R4",0,0,0,0,0,0,1
"VN1R40P",0,0,0,0,0,0,1
"VN1R42P",0.71233,0.9119,0,0.54141,0.15681,0.15681,1.33246600565348
"VN1R46P",0,0,0,0,0,0,1
"VN1R48P",3.67762,0.7461,2.90584,2.44318666666667,0.01045,0.01045,3.40757748197998
"VN1R5",0,0,0,0,0,0,1
"VN1R51P",2.41861,1.35403,2.99323,2.25529,0.15681,0.15681,2.81402304613549
"VN1R53P",0,0,0,0,0,0,1
"VN1R64P",0,0,0,0,0,0,1
"VN1R65P",0,0,0,0,0,0,1
"VN1R66P",0,0,0,0,0,0,1
"VN1R67P",0,0.4145,0,0.138166666666667,0.03136,0.03136,1.10355905471093
"VN1R68P",0,0,0,0,0,0,1
"VN1R69P",0,0,0,0,0,0,1
"VN1R6P",0,0,0,0,0,0,1
"VN1R70P",0,0,0,0,0,0,1
"VN1R71P",0,0,0,0,0,0,1
"VN1R7P",0,0,0,0,0,0,1
"VN1R8P",0,0,0,0,0,0,1
"VN1R96P",0,0.38687,0,0.128956666666667,0,0,1.12895666666667
"VN2R10P",0,0,0,0,0,0,1
"VN2R11P",0,0,0,0,0,0,1
"VN2R17P",0,0.38687,0.32773,0.2382,0.07318,0.07318,1.15376730837325
"VN2R19P",1.22587,0.88426,0,0.703376666666667,0.1359,0.1359,1.4995832966517
"VN2R3P",0,0,0,0,0,0,1
"VN2R4P",0,0,0,0,0,0,1
"VN2R5P",0,0,0,0,0,0,1
"VN2R6P",0,0,0,0,0,0,1
"VN2R9P",0,0,0,0,0,0,1
"VNN1",0.34788,0.05527,0.19664,0.19993,0.41816,0.41816,0.846117504371862
"VNN2",3.14751,2.29356,4.47892,3.30666333333333,2.81211,2.81211,1.12973217806761
"VNN3",0.11596,0,0,0.0386533333333333,0.08363,0.08363,0.958494443060208
"VOPP1",32.33652,33.35336,49.72697,38.4722833333333,49.15438,49.15438,0.78701567706217
"VPRBP",14.08097,13.01527,12.80316,13.2998,7.09822,7.09822,1.76579544640674
"VPREB1",0,0,0,0,0,0,1
"VPREB3",1.78911,0.4145,4.30414,2.16925,6.1051,6.1051,0.446052835287329
"VPS11",53.85555,42.72104,51.64963,49.40874,47.3354,47.3354,1.04289485553032
"VPS13A",3.62792,4.72529,3.71423,4.02248,4.18157,4.18157,0.969296950538157
"VPS13B",18.05677,20.66969,16.99806,18.57484,4.71472,4.71472,3.42533667441274
"VPS13C",20.0778,21.13945,33.581,24.93275,9.11583,9.11583,2.56358104080436
"VPS13D",38.61498,37.36018,30.17265,35.3826033333333,18.30483,18.30483,1.88463733342036
"VPS16",38.33336,31.3085,39.17419,36.2720166666667,55.24902,55.24902,0.662625174032662
"VPS18",12.97105,11.41254,15.40312,13.2622366666667,20.13427,20.13427,0.674839332830832
"VPS25",31.55793,27.13587,21.73916,26.8109866666667,109.70355,109.70355,0.251220368874048
"VPS25P1",0,0,0,0,0,0,1
"VPS26A",24.56714,20.83549,20.66859,22.02374,34.65478,34.65478,0.645740627203421
"VPS26B",58.60995,46.70023,41.83969,49.0499566666667,34.21571,34.21571,1.42123946007809
"VPS28",254.88204,189.97874,209.85392,218.238233333333,417.96904,417.96904,0.523280272292514
"VPS29",83.21022,62.81043,61.08814,69.0362633333333,176.62961,176.62961,0.394282593613381
"VPS33A",11.91084,12.76657,10.05027,11.5758933333333,20.20745,20.20745,0.592994128635613
"VPS33B",27.79748,21.55395,26.02145,25.1242933333333,17.91804,17.91804,1.38091965834375
"VPS35",44.8603,45.12513,63.05449,51.0133066666667,65.94339,65.94339,0.776974495415704
"VPS36",16.0026,12.04811,13.26198,13.7708966666667,22.90456,22.90456,0.617911254867969
"VPS37A",17.02968,10.99804,15.99303,14.6735833333333,26.75161,26.75161,0.564781046336891
"VPS37B",24.0039,25.72658,36.35574,28.6954066666667,17.92849,17.92849,1.56882068599591
"VPS37C",14.0147,13.42977,9.30742,12.25063,14.14417,14.14417,0.874965745894295
"VPS37D",8.6308,10.77698,14.24516,11.2176466666667,6.69052,6.69052,1.58866327201108
"VPS39",47.29548,38.38261,33.25327,39.6437866666667,33.72438,33.72438,1.17046831841682
"VPS41",76.76611,54.99021,43.30354,58.3532866666667,30.13868,30.13868,1.90609514169087
"VPS45",55.81032,57.25614,67.73005,60.2655033333333,46.0182,46.0182,1.30301677506441
"VPS4A",96.84391,99.67321,80.66431,92.39381,123.1473,123.1473,0.752282248586961
"VPS4B",14.49511,14.23113,9.5259,12.7507133333333,21.31556,21.31556,0.616193962120302
"VPS51",285.61167,207.00083,139.58945,210.733983333333,207.05054,207.05054,1.0177045603118
"VPS52",74.26467,60.84846,53.87816,62.9970966666667,48.54805,48.54805,1.29161685811382
"VPS53",27.38334,30.94926,29.21132,29.1813066666667,8.55132,8.55132,3.1599094854603
"VPS54",6.82513,6.68725,5.09068,6.20102,11.60386,11.60386,0.571334495940133
"VPS72",59.52107,40.45511,38.62798,46.2013866666667,43.33154,43.33154,1.06473600210294
"VPS8",22.99339,20.72495,40.63803,28.11879,29.68916,29.68916,0.948829814827125
"VRK1",27.18455,13.89954,8.2587,16.4475966666667,14.11281,14.11281,1.15449057234668
"VRK2",11.04942,9.50585,3.05878,7.87135,2.68666,2.68666,2.40633798614464
"VRK3",25.87584,20.50389,19.51062,21.96345,14.16508,14.16508,1.51423203834071
"VRTN",0,0,0,0,0.01045,0.01045,0.989658073135732
"VSIG1",3.11438,2.62516,2.09745,2.61233,0.05227,0.05227,3.43289269864198
"VSIG10",27.21768,32.13749,13.24013,24.1984333333333,5.02834,5.02834,4.17999537738968
"VSIG10L",2.53457,2.29356,2.31593,2.38135333333333,6.40826,6.40826,0.456430164888021
"VSIG2",4.42308,2.29356,1.37645,2.69769666666667,0.24044,0.24044,2.98095568239227
"VSIG4",21.41963,3.39889,3.64868,9.48906666666667,109.714,109.714,0.0947402014800899
"VSIG8",0.14909,0.38687,1.15797,0.564643333333333,0.21953,0.21953,1.28298880169683
"VSNL1",609.14256,177.37797,6595.50875,2460.67642666667,200.25549,200.25549,12.2315988829257
"VSTM1",0.16566,0,1.72602,0.63056,0.07318,0.07318,1.51937233269349
"VSTM2A",36.859,23.32248,27.90041,29.36063,18.6289,18.6289,1.54673109547657
"VSTM2B",43.15402,34.59686,50.18578,42.6455533333333,86.68399,86.68399,0.497759663233087
"VSTM2L",30.49771,19.81306,86.2138,45.50819,62.1068,62.1068,0.736975888493791
"VSTM4",4.78753,7.84785,4.36968,5.66835333333333,3.88886,3.88886,1.36398942357387
"VSTM5",1.07678,1.13296,6.79485,3.00153,12.34609,12.34609,0.299827889666562
"VSX1",1.39153,2.0725,2.84029,2.10144,0.09409,0.09409,2.8347210924147
"VSX2",0.03313,0.13817,0,0.0571,0.01045,0.01045,1.04616754911178
"VTA1",12.87166,14.2035,12.08217,13.0524433333333,24.67128,24.67128,0.547399402497006
"VTCN1",0,0,0,0,0.58542,0.58542,0.630747688309722
"VTI1A",21.60186,23.23958,20.60304,21.8148266666667,13.15104,13.15104,1.61223674490827
"VTI1B",161.23533,183.56782,147.1927,163.998616666667,115.0246,115.0246,1.4221002844799
"VTI1BP1",0,0,0,0,0.02091,0.02091,0.979518272913381
"VTI1BP2",0.19879,0.4974,0,0.232063333333333,0.02091,0.02091,1.20682854838657
"VTI1BP3",0,0,0,0,0,0,1
"VTI1BP4",0.69577,0,0,0.231923333333333,0,0,1.23192333333333
"VTN",8.16696,5.55429,5.63689,6.45271333333333,1.0663,1.0663,3.60679152752908
"VWA1",52.62968,71.26621,99.58502,74.4936366666667,175.12424,175.12424,0.428638537583848
"VWA2",1.20931,1.18823,0.58991,0.995816666666667,0.28226,0.28226,1.55648360446919
"VWA3A",3.2469,18.07216,19.96944,13.7628333333333,0.12545,0.12545,13.1172716098746
"VWA3B",2.21982,6.10695,0.45882,2.92853,0.29271,0.29271,3.03898786270703
"VWA5A",16.53271,11.02568,5.83352,11.1306366666667,27.98517,27.98517,0.418511834385193
"VWA5B1",0.43071,2.98439,0.43697,1.28402333333333,0.01045,0.01045,2.26040213106372
"VWA5B2",39.67519,35.34295,85.42726,53.4818,10.32848,10.32848,4.80927714927334
