"Hs_symbol","Brain_2_Hippocampus","dHs_Avg_TPM","Heart","dHs_Avg__TPM","FoldChange"
"FAM27L",0,0,0,0,1
"FAM32A",35.08032,35.08032,37.28184,37.28184,0.942491792453027
"FAM32B",1.07876,1.07876,0,0,2.07876
"FAM35A",4.91664,4.91664,18.91291,18.91291,0.297125834446096
"FAM35B",1.82559,1.82559,0.96146,0.96146,1.4405544849245
"FAM35B2",0.4564,0.4564,0.49338,0.49338,0.975237380974702
"FAM3A",109.99162,109.99162,3.95969,3.95969,22.3787414132738
"FAM3B",0.29043,0.29043,0.15181,0.15181,1.12034971045572
"FAM3C",27.57051,27.57051,91.70549,91.70549,0.3081857395932
"FAM3C2",0.49789,0.49789,3.2386,3.2386,0.353392629641863
"FAM3D",0.20745,0.20745,0,0,1.20745
"FAM40A",16.55476,16.55476,14.10562,14.10562,1.16213435794095
"FAM40B",2.15751,2.15751,20.00088,20.00088,0.150351318611411
"FAM41AY1",0,0,0,0,1
"FAM41C",3.83788,3.83788,1.45484,1.45484,1.97075165794919
"FAM43A",5.7672,5.7672,3.82053,3.82053,1.40382903954544
"FAM43B",5.9539,5.9539,0.16446,0.16446,5.9717809113237
"FAM45A",33.52442,33.52442,28.98293,28.98293,1.15146918596682
"FAM45B",0,0,0.37952,0.37952,0.724889816747854
"FAM46A",1.53515,1.53515,34.9288,34.9288,0.0705603860969473
"FAM46B",0.95428,0.95428,6.28744,6.28744,0.268170990087054
"FAM46C",0.29043,0.29043,11.01883,11.01883,0.10736735605712
"FAM46D",0,0,0,0,1
"FAM47A",0.10373,0.10373,0,0,1.10373
"FAM47B",0,0,0,0,1
"FAM47C",0,0,0,0,1
"FAM47DP",0,0,0,0,1
"FAM47E",20.37189,20.37189,85.05118,85.05118,0.248362544244018
"FAM48A",39.27087,39.27087,40.17887,40.17887,0.977949856321944
"FAM49A",32.6946,32.6946,4.60488,4.60488,6.01165412997245
"FAM49B",128.41345,128.41345,38.1674,38.1674,3.30411132727728
"FAM50A",121.75421,121.75421,36.13062,36.13062,3.30601024168193
"FAM50B",20.1022,20.1022,15.40865,15.40865,1.28604120387722
"FAM53A",2.44795,2.44795,0.12651,0.12651,3.06073625622498
"FAM53B",68.21057,68.21057,5.40188,5.40188,10.8109758383475
"FAM53C",21.8863,21.8863,17.58458,17.58458,1.23146716256165
"FAM54A",0.72609,0.72609,0.27832,0.27832,1.35028005507228
"FAM54B",50.05843,50.05843,200.57808,200.57808,0.25329356247465
"FAM57A",8.25663,8.25663,1.83436,1.83436,3.26586248747513
"FAM57B",21.015,21.015,0.0506,0.0506,20.9546925566343
"FAM58A",71.44684,71.44684,21.78464,21.78464,3.17963505238617
"FAM58BP",0,0,0,0,1
"FAM58CP",0,0,0,0,1
"FAM58DP",0,0,0,0,1
"FAM59A",7.0534,7.0534,5.76875,5.76875,1.18979132040628
"FAM59B",8.21514,8.21514,0.51868,0.51868,6.06786156398978
"FAM5B",9.37688,9.37688,0.24036,0.24036,8.3660227675836
"FAM5C",85.84408,85.84408,7.02118,7.02118,10.8268459254125
"FAM60A",3.50596,3.50596,8.95675,8.95675,0.452553292992191
"FAM60BP",0,0,0,0,1
"FAM60CP",0,0,0,0,1
"FAM63A",35.24628,35.24628,29.93174,29.93174,1.17181509995881
"FAM63B",8.3811,8.3811,14.76346,14.76346,0.595116808111925
"FAM64A",0.35267,0.35267,0,0,1.35267
"FAM65A",56.48947,56.48947,16.67372,16.67372,3.25282226944865
"FAM65B",6.22359,6.22359,3.17535,3.17535,1.7300561629564
"FAM65C",4.08683,4.08683,9.10856,9.10856,0.503220043210902
"FAM66C",28.5248,28.5248,2.35304,2.35304,8.8053825781977
"FAM66E",3.5267,3.5267,0.08856,0.08856,4.15842948482399
"FAM69A",26.03536,26.03536,10.6393,10.6393,2.32276511474058
"FAM69B",20.74531,20.74531,3.2386,3.2386,5.13030481762846
"FAM69C",35.99311,35.99311,11.48691,11.48691,2.96255118359947
"FAM70A",6.45179,6.45179,1.6699,1.6699,2.79103711749504
"FAM70B",9.25241,9.25241,0.44278,0.44278,7.1060106183895
"FAM71A",0.10373,0.10373,0,0,1.10373
"FAM71B",0,0,0,0,1
"FAM71C",0,0,0,0,1
"FAM71D",1.65962,1.65962,0.37952,0.37952,1.92793145441893
"FAM71E1",4.58471,4.58471,0.39217,0.39217,4.01151439838525
"FAM71E2",0.08298,0.08298,0,0,1.08298
"FAM71F1",0.66385,0.66385,0,0,1.66385
"FAM71F2",9.08644,9.08644,6.71756,6.71756,1.30694675519206
"FAM72A",3.63043,3.63043,0.40482,0.40482,3.29610199171424
"FAM72B",4.89589,4.89589,0.31627,0.31627,4.47924058133969
"FAM72C",0,0,0.0759,0.0759,0.929454410261177
"FAM72D",0,0,0.03795,0.03795,0.963437545161135
"FAM73A",9.50135,9.50135,7.26155,7.26155,1.27111135319643
"FAM73B",35.61969,35.61969,3.08679,3.08679,8.96050200768818
"FAM74A1",0.6431,0.6431,0,0,1.6431
"FAM74A2",0.31118,0.31118,0,0,1.31118
"FAM74A3",0,0,0,0,1
"FAM74A4",0,0,0,0,1
"FAM74A7",0,0,0,0,1
"FAM75A1",0,0,0,0,1
"FAM75A2",0,0,0,0,1
"FAM75A3",0,0,0,0,1
"FAM75A4",0,0,0,0,1
"FAM75A5",0,0,0,0,1
"FAM75A6",0,0,0,0,1
"FAM75A7",0,0,0,0,1
"FAM75B",0,0,0,0,1
"FAM75C1",0.10373,0.10373,0,0,1.10373
"FAM75C2",0.10373,0.10373,0,0,1.10373
"FAM75D1",0,0,0,0,1
"FAM75D2P",0,0,0,0,1
"FAM75D3",0,0,0,0,1
"FAM75D4",0,0,0,0,1
"FAM75D5",0,0,0,0,1
"FAM75E1",0,0,0,0,1
"FAM75E2P",0,0,0,0,1
"FAM75E3P",0,0,0,0,1
"FAM76A",9.19017,9.19017,14.01706,14.01706,0.678572903084891
"FAM76B",11.59663,11.59663,12.58752,12.58752,0.927073520406962
"FAM78A",6.6385,6.6385,9.28567,9.28567,0.742635141901305
"FAM78B",7.26086,7.26086,4.0356,4.0356,1.64049169910239
"FAM81A",17.15637,17.15637,4.0862,4.0862,3.56973182336518
"FAM81B",3.19478,3.19478,1.39159,1.39159,1.7539712074394
"FAM82A1",2.92509,2.92509,9.20977,9.20977,0.384444507564813
"FAM82A2",96.73537,96.73537,20.29185,20.29185,4.59027139492341
"FAM82B",28.48331,28.48331,155.69312,155.69312,0.188159569482055
"FAM83A",0.58087,0.58087,0,0,1.58087
"FAM83B",0,0,0.11386,0.11386,0.897778895013736
"FAM83C",0.39416,0.39416,0,0,1.39416
"FAM83D",0.72609,0.72609,0.40482,0.40482,1.2286912202275
"FAM83E",0.12447,0.12447,0,0,1.12447
"FAM83F",0,0,0.12651,0.12651,0.887697401709705
"FAM83G",1.05801,1.05801,0.35422,0.35422,1.51970137791496
"FAM83H",2.6554,2.6554,0.11386,0.11386,3.28174097283321
"FAM84A",6.07838,6.07838,0.11386,0.11386,6.35482017488733
"FAM84B",14.33501,14.33501,22.80935,22.80935,0.644075121748389
"FAM86A",6.65924,6.65924,11.71462,11.71462,0.60239629654681
"FAM86B1",21.40916,21.40916,2.22654,2.22654,6.94526024781965
"FAM86B2",3.1118,3.1118,0,0,4.1118
"FAM86C1",2.6554,2.6554,3.73198,3.73198,0.772488472056095
"FAM86C2P",5.26931,5.26931,0.8223,0.8223,3.44032815672502
"FAM86DP",8.48483,8.48483,2.3657,2.3657,2.8180853908548
"FAM86EP",1.59739,1.59739,3.70668,3.70668,0.551851836113779
"FAM86FP",1.51441,1.51441,0,0,2.51441
"FAM86GP",0,0,0,0,1
"FAM86HP",13.00731,13.00731,0.46808,0.46808,9.54124434635715
"FAM86JP",4.2113,4.2113,0.43013,0.43013,3.64393446749596
"FAM86KP",0.31118,0.31118,0,0,1.31118
"FAM86LP",0,0,0,0,1
"FAM86MP",0,0,0,0,1
"FAM87A",0.06224,0.06224,0,0,1.06224
"FAM87B",0.12447,0.12447,0.0506,0.0506,1.07031220255092
"FAM89A",23.31773,23.31773,5.6549,5.6549,3.65410900238922
"FAM89B",37.52826,37.52826,0.46808,0.46808,26.2439785297804
"FAM8A1",11.53439,11.53439,28.62871,28.62871,0.423048792876909
"FAM8A2P",0,0,0,0,1
"FAM8A3P",0,0,0,0,1
"FAM8A4P",0,0,0,0,1
"FAM8A6P",0,0,0.08856,0.08856,0.918644815168663
"FAM90A1",8.36036,8.36036,0.0759,0.0759,8.70002788363231
"FAM90A10P",0,0,0,0,1
"FAM90A11P",48.89669,48.89669,0.8223,0.8223,27.3811611699501
"FAM90A12P",0.51863,0.51863,0,0,1.51863
"FAM90A13P",0,0,0,0,1
"FAM90A14P",0,0,0,0,1
"FAM90A15P",0,0,0,0,1
"FAM90A16P",0,0,0,0,1
"FAM90A17P",0,0,0,0,1
"FAM90A18",0,0,0,0,1
"FAM90A19P",0,0,0,0,1
"FAM90A20P",0.39416,0.39416,0,0,1.39416
"FAM90A21P",0,0,0,0,1
"FAM90A22P",0,0,0,0,1
"FAM90A24P",0.41491,0.41491,0,0,1.41491
"FAM90A25P",0.37342,0.37342,0,0,1.37342
"FAM90A26P",0,0,0,0,1
"FAM90A27P",0,0,0,0,1
"FAM90A2P",2.07453,2.07453,0,0,3.07453
"FAM90A3",0,0,0,0,1
"FAM90A4P",0,0,0,0,1
"FAM90A5P",0.14522,0.14522,0,0,1.14522
"FAM90A6P",0,0,0,0,1
"FAM90A7P",0,0,0,0,1
"FAM90A8P",0,0,0,0,1
"FAM90A9P",0,0,0,0,1
"FAM91A1",8.75452,8.75452,11.3604,11.3604,0.789175107601696
"FAM92A1",25.45449,25.45449,131.61869,131.61869,0.199477841320858
"FAM92A1P1",0,0,0,0,1
"FAM92A1P2",0,0,0,0,1
"FAM92B",0.12447,0.12447,0,0,1.12447
"FAM95B1",9.72955,9.72955,4.16211,4.16211,2.07852021750796
"FAM96A",38.04689,38.04689,159.29859,159.29859,0.243588480722132
"FAM96AP1",0,0,0,0,1
"FAM96AP2",0,0,0.27832,0.27832,0.782276738218912
"FAM96B",220.79231,220.79231,33.99264,33.99264,6.33825598754481
"FAM98A",29.97697,29.97697,92.7302,92.7302,0.330490812993038
"FAM98B",10.99501,10.99501,32.08237,32.08237,0.362580129537273
"FAM98C",93.62357,93.62357,3.60547,3.60547,20.5459095380059
"FAM99A",0,0,0,0,1
"FAM9A",0,0,0,0,1
"FAM9B",0,0,0,0,1
"FAM9C",0.20745,0.20745,2.23919,2.23919,0.372762943822375
"FAN1",37.15485,37.15485,15.99058,15.99058,2.24564729397113
"FANCA",43.83483,43.83483,5.94587,5.94587,6.45489046008635
"FANCB",1.22397,1.22397,0.12651,0.12651,1.97421239048033
"FANCC",5.58049,5.58049,4.92115,4.92115,1.11135336885571
"FANCD2",8.36036,8.36036,1.22713,1.22713,4.20287993965328
"FANCE",3.19478,3.19478,1.82171,1.82171,1.48660918379281
"FANCF",2.34422,2.34422,7.56516,7.56516,0.390444545110658
"FANCG",17.9032,17.9032,4.89585,4.89585,3.20618740300381
"FANCI",12.38495,12.38495,1.6952,1.6952,4.96621772039181
"FANCL",36.20056,36.20056,28.41365,28.41365,1.2647379702961
"FANCM",6.78372,6.78372,8.1724,8.1724,0.848602328725306
"FANK1",17.63351,17.63351,0.8729,0.8729,9.94901489668429
"FAP",5.22782,5.22782,2.92233,2.92233,1.58778583138084
"FAR1",22.84058,22.84058,35.73845,35.73845,0.64892721385905
"FAR1P1",0,0,0,0,1
"FAR2",24.52095,24.52095,6.4519,6.4519,3.42475744441015
"FARP1",18.23513,18.23513,9.00735,9.00735,1.92210025631161
"FARP2",47.5275,47.5275,8.46337,8.46337,5.127930113691
"FARS2",43.68962,43.68962,20.82318,20.82318,2.04780513197435
"FARSA",45.01732,45.01732,5.6802,5.6802,6.8886141133499
"FARSB",21.2017,21.2017,71.38834,71.38834,0.306702709303736
"FAS",5.18633,5.18633,8.03324,8.03324,0.684840655180201
"FASLG",0,0,0.20241,0.20241,0.831663076654386
"FASN",157.10421,157.10421,0.12651,0.12651,140.348696416366
"FASTK",120.28129,120.28129,8.13445,8.13445,13.2773500320216
"FASTKD1",8.85825,8.85825,167.05352,167.05352,0.0586613716868293
"FASTKD2",6.76297,6.76297,62.98822,62.98822,0.121318736479933
"FASTKD3",5.80869,5.80869,19.11532,19.11532,0.338482808128332
"FASTKD5",2.92509,2.92509,31.55104,31.55104,0.120582629617978
"FAT1",23.91934,23.91934,39.0656,39.0656,0.621963479892975
"FAT1P1",0,0,0,0,1
"FAT2",0.35267,0.35267,0,0,1.35267
"FAT3",5.85018,5.85018,0.03795,0.03795,6.5997206031119
"FAT4",1.22397,1.22397,2.42895,2.42895,0.648586301929162
"FATE1",0,0,0,0,1
"FAU",1179.03881,1179.03881,373.4636,373.4636,3.1512777476903
"FAUP1",0,0,0.34157,0.34157,0.745395320408178
"FAXC",21.28469,21.28469,0.7464,0.7464,12.760358451672
"FBF1",27.17635,27.17635,0.64519,0.64519,17.1265021061397
"FBL",45.05881,45.05881,36.86437,36.86437,1.21641559069912
"FBLIM1",8.67154,8.67154,23.15092,23.15092,0.400462591073135
"FBLL1",37.38304,37.38304,0,0,38.38304
"FBLN1",22.77835,22.77835,42.41806,42.41806,0.547660351475861
"FBLN2",20.24742,20.24742,9.23507,9.23507,2.07594281231101
"FBLN5",15.10258,15.10258,95.74108,95.74108,0.166450281514327
"FBLN7",3.36074,3.36074,0.15181,0.15181,3.78598900860385
"FBN1",10.37265,10.37265,36.94027,36.94027,0.299751425068931
"FBN2",0.56012,0.56012,9.58929,9.58929,0.147329990962567
"FBN3",0.60161,0.60161,0,0,1.60161
"FBP1",2.07453,2.07453,0.8729,0.8729,1.64158791179454
"FBP2",1.28621,1.28621,0.21506,0.21506,1.88156140437509
"FBRS",66.84138,66.84138,9.22242,9.22242,6.63652833673435
"FBRSL1",265.83037,265.83037,3.83319,3.83319,55.2079206486813
"FBXL12",11.18172,11.18172,10.23448,10.23448,1.08431542892951
"FBXL13",0.66385,0.66385,0.80965,0.80965,0.919431934351947
"FBXL14",12.5924,12.5924,0.41748,0.41748,9.58913000536163
"FBXL15",28.98119,28.98119,0.15181,0.15181,26.0296316232712
"FBXL16",440.07021,440.07021,0,0,441.07021
"FBXL17",102.00468,102.00468,56.58693,56.58693,1.7886815636812
"FBXL18",6.67999,6.67999,0.50603,0.50603,5.09949336998599
"FBXL19",62.63008,62.63008,0.75905,0.75905,36.1729797333788
"FBXL19-AS1",3.83788,3.83788,1.65725,1.65725,1.82063411421582
"FBXL2",47.85942,47.85942,4.09885,4.09885,9.58243917746159
"FBXL20",6.30657,6.30657,4.66814,4.66814,1.28905955039925
"FBXL21",0.91279,0.91279,0,0,1.91279
"FBXL22",1.38994,1.38994,6.5784,6.5784,0.315362081705901
"FBXL3",43.35769,43.35769,53.6393,53.6393,0.811827567337063
"FBXL4",2.55167,2.55167,8.65313,8.65313,0.367929365915511
"FBXL5",30.86902,30.86902,150.06352,150.06352,0.210964367836788
"FBXL6",21.67885,21.67885,0.40482,0.40482,16.1435984681311
"FBXL7",12.5924,12.5924,29.89379,29.89379,0.439971916686169
"FBXL8",18.25587,18.25587,2.07473,2.07473,6.26262143342668
"FBXO10",11.01576,11.01576,3.46631,3.46631,2.69031034567686
"FBXO11",26.9689,26.9689,60.92614,60.92614,0.451649335805526
"FBXO15",4.19055,4.19055,0.30362,0.30362,3.98164342369709
"FBXO16",3.00807,3.00807,6.71756,6.71756,0.519344196870513
"FBXO17",19.16866,19.16866,2.60606,2.60606,5.59299068789759
"FBXO18",32.2797,32.2797,130.72048,130.72048,0.252653953280462
"FBXO2",231.33092,231.33092,0.11386,0.11386,208.581796635125
"FBXO21",18.27662,18.27662,41.38069,41.38069,0.45484441145248
"FBXO22",8.25663,8.25663,27.50279,27.50279,0.324762242573446
"FBXO24",3.17403,3.17403,0.11386,0.11386,3.74735604115418
"FBXO25",24.60393,24.60393,61.52073,61.52073,0.409527048068697
"FBXO27",15.53824,15.53824,7.66637,7.66637,1.90832378492956
"FBXO28",5.47676,5.47676,16.62312,16.62312,0.36751494627512
"FBXO3",22.01077,22.01077,111.11178,111.11178,0.205248458279763
"FBXO30",1.59739,1.59739,22.30332,22.30332,0.111460083799218
"FBXO31",19.14792,19.14792,16.69903,16.69903,1.13836294983397
"FBXO32",21.76183,21.76183,108.88524,108.88524,0.207141832697458
"FBXO33",5.62198,5.62198,6.75552,6.75552,0.85384087720746
"FBXO34",11.84557,11.84557,18.87496,18.87496,0.646319288189762
"FBXO36",5.51825,5.51825,1.34098,1.34098,2.78441080231356
"FBXO38",14.25203,14.25203,49.41394,49.41394,0.302535965250881
"FBXO39",0.2282,0.2282,0.37952,0.37952,0.890309672929715
"FBXO4",7.75875,7.75875,11.39835,11.39835,0.706444809188319
"FBXO40",0.20745,0.20745,216.89758,216.89758,0.00554136489262524
"FBXO41",29.8525,29.8525,0.0506,0.0506,29.3665524462212
"FBXO42",11.38917,11.38917,12.80259,12.80259,0.897597479893266
"FBXO43",0.29043,0.29043,0,0,1.29043
"FBXO44",162.08309,162.08309,3.60547,3.60547,35.4107376662968
"FBXO45",9.99924,9.99924,8.85554,8.85554,1.11604640638666
"FBXO46",11.45141,11.45141,7.18564,7.18564,1.52112846399304
"FBXO47",0,0,0.03795,0.03795,0.963437545161135
"FBXO48",0.80907,0.80907,1.37893,1.37893,0.760455330757946
"FBXO5",1.5559,1.5559,2.80847,2.80847,0.671109395636568
"FBXO6",10.24818,10.24818,1.6699,1.6699,4.21295928686468
"FBXO7",72.98199,72.98199,65.58163,65.58163,1.11114717377751
"FBXO8",8.11142,8.11142,34.44807,34.44807,0.257035714497291
"FBXO9",72.04845,72.04845,104.48277,104.48277,0.692515469588066
"FBXW10",0.85056,0.85056,0.0506,0.0506,1.76143156291643
"FBXW11",88.33352,88.33352,59.69902,59.69902,1.4717456723354
"FBXW11P1",0,0,0.63254,0.63254,0.612542418562485
"FBXW12",0.10373,0.10373,0.12651,0.12651,0.979778253189053
"FBXW2",11.7211,11.7211,31.22212,31.22212,0.394794011070656
"FBXW4",482.36989,482.36989,66.02441,66.02441,7.21184848922952
"FBXW4P1",0.2282,0.2282,0,0,1.2282
"FBXW5",115.1572,115.1572,3.45366,3.45366,26.0812904442638
"FBXW7",27.32157,27.32157,48.74345,48.74345,0.569352748954888
"FBXW8",3.85863,3.85863,5.99647,5.99647,0.694440196270405
"FBXW9",6.67999,6.67999,0,0,7.67999
"FCAMR",0,0,0,0,1
"FCAR",1.99155,1.99155,0,0,2.99155
"FCER1A",0,0,2.98558,2.98558,0.250904510761294
"FCER1G",29.35461,29.35461,66.08766,66.08766,0.452461898358059
"FCER2",0.18671,0.18671,0.22771,0.22771,0.966604491288659
"FCF1",29.47908,29.47908,61.58398,61.58398,0.487010893203021
"FCGBP",0.80907,0.80907,0.18976,0.18976,1.52053355298548
"FCGR1A",3.17403,3.17403,0.12651,0.12651,3.70527558565836
"FCGR1B",2.6554,2.6554,0,0,3.6554
"FCGR1C",0.76758,0.76758,0.22771,0.22771,1.43973739726808
"FCGR2A",18.15214,18.15214,13.70079,13.70079,1.3027966524248
"FCGR2B",1.07876,1.07876,8.45072,8.45072,0.21995784448169
"FCGR3A",12.65464,12.65464,16.68638,16.68638,0.772042667860806
"FCGR3B",6.38955,6.38955,1.22713,1.22713,3.3179697637767
"FCGRT",46.8429,46.8429,12.92909,12.92909,3.43474699352219
"FCHO1",43.64813,43.64813,0.0506,0.0506,42.4977441462022
"FCHO2",5.539,5.539,13.0556,13.0556,0.465223825379208
"FCHSD1",23.48369,23.48369,3.65607,3.65607,5.25844542715208
"FCHSD2",292.96523,292.96523,36.82641,36.82641,7.77142821642339
"FCN1",1.24472,1.24472,1.03736,1.03736,1.10177877252916
"FCN2",0,0,0.27832,0.27832,0.782276738218912
"FCN3",2.05379,2.05379,36.52279,36.52279,0.0813849396593377
"FCRL1",0,0,0,0,1
"FCRL2",0.93354,0.93354,0,0,1.93354
"FCRL3",0,0,0.37952,0.37952,0.724889816747854
"FCRL4",0,0,0,0,1
"FCRL5",0,0,0.06325,0.06325,0.940512579355749
"FCRL6",1.57664,1.57664,0.26567,0.26567,2.03579132001233
"FCRLA",0.4564,0.4564,0.44278,0.44278,1.00944010867908
"FCRLB",3.46447,3.46447,0.20241,0.20241,3.71293485583121
"FDCSP",0,0,0,0,1
"FDFT1",128.99432,128.99432,90.17474,90.17474,1.42577121689626
"FDPS",91.36233,91.36233,78.25771,78.25771,1.16534189544462
"FDPSP1",0,0,0,0,1
"FDPSP2",0,0,0,0,1
"FDPSP4",0,0,0,0,1
"FDPSP5",0,0,0,0,1
"FDPSP6",0,0,0,0,1
"FDPSP7",0,0,0,0,1
"FDPSP8",0,0,0,0,1
"FDX1",4.41875,4.41875,44.25242,44.25242,0.119744977174701
"FDX1L",4.95813,4.95813,0.44278,0.44278,4.12961782115083
"FDX1P1",0,0,0,0,1
"FDX1P2",0,0,0,0,1
"FDXACB1",1.90857,1.90857,2.23919,2.23919,0.897931272941692
"FDXR",7.738,7.738,0.16446,0.16446,7.50390739055013
"FECH",18.15214,18.15214,36.29508,36.29508,0.513529934779601
"FECHP1",0,0,0,0,1
"FEM1A",22.7576,22.7576,35.57399,35.57399,0.649576379279373
"FEM1AP1",0.12447,0.12447,0.0506,0.0506,1.07031220255092
"FEM1AP2",0,0,0,0,1
"FEM1AP3",0,0,0,0,1
"FEM1AP4",0,0,0,0,1
"FEM1B",10.55936,10.55936,30.42512,30.42512,0.367838213505629
"FEM1C",6.07838,6.07838,41.17828,41.17828,0.167820499081518
"FEN1",15.20631,15.20631,5.7561,5.7561,2.3987670401563
"FEN1P1",0,0,0,0,1
"FER",5.9539,5.9539,3.99765,3.99765,1.39143397396776
"FER1L4",4.54322,4.54322,0.8476,0.8476,3.00022732193115
"FER1L5",0.37342,0.37342,0.06325,0.06325,1.29171878673877
"FER1L6",0,0,0.22771,0.22771,0.814524602715625
"FERD3L",0,0,0,0,1
"FERMT1",5.43527,5.43527,0.27832,0.27832,5.03416202515802
"FERMT2",18.48407,18.48407,125.30595,125.30595,0.154260903781651
"FERMT3",16.1191,16.1191,1.08797,1.08797,8.19892048257398
"FERP1",1.92931,1.92931,8.61518,8.61518,0.304654723052507
"FES",5.33154,5.33154,0.37952,0.37952,4.58966887033171
"FETUB",0.72609,0.72609,0.16446,0.16446,1.4823093966302
"FEV",1.12025,1.12025,0,0,2.12025
"FEZ1",1059.62882,1059.62882,39.12885,39.12885,26.4305809909828
"FEZ2",77.11031,77.11031,109.97321,109.97321,0.703866365584991
"FEZF1",0.49789,0.49789,0,0,1.49789
"FEZF2",40.22515,40.22515,0,0,41.22515
"FFAR1",3.7549,3.7549,0,0,4.7549
"FFAR2",0.72609,0.72609,0.12651,0.12651,1.5322456081171
"FFAR3",0.14522,0.14522,0,0,1.14522
"FGA",0.20745,0.20745,2.22654,2.22654,0.374224401371128
"FGB",0,0,4.89585,4.89585,0.169610827955257
"FGD1",5.97465,5.97465,1.6446,1.6446,2.637317552749
"FGD2",10.43489,10.43489,3.42836,3.42836,2.58219521448121
"FGD3",2.4272,2.4272,0.88555,0.88555,1.81761289809339
"FGD4",7.32309,7.32309,15.26949,15.26949,0.511576576770384
"FGD5",3.1118,3.1118,7.26155,7.26155,0.497703215498302
"FGD6",1.34844,1.34844,7.86878,7.86878,0.264798540498242
"FGF1",1119.91468,1119.91468,95.9941,95.9941,11.556524365915
"FGF10",0,0,1.30303,1.30303,0.434210583448761
"FGF11",9.10719,9.10719,6.40129,6.40129,1.36559842946297
"FGF12",123.28936,123.28936,237.21473,237.21473,0.521753461677202
"FGF13",251.72356,251.72356,3.27655,3.27655,59.0951958938864
"FGF14",20.64158,20.64158,5.07296,5.07296,3.56359666455896
"FGF16",0,0,0,0,1
"FGF17",6.14061,6.14061,0.18976,0.18976,6.00172303657881
"FGF18",0.24894,0.24894,12.44837,12.44837,0.092869247351166
"FGF19",0,0,0,0,1
"FGF2",2.24049,2.24049,4.71874,4.71874,0.566644050962275
"FGF20",0.16596,0.16596,0,0,1.16596
"FGF21",0,0,0,0,1
"FGF22",4.6262,4.6262,0,0,5.6262
"FGF23",0,0,0,0,1
"FGF3",0,0,0,0,1
"FGF4",0,0,0,0,1
"FGF5",0.66385,0.66385,0.26567,0.26567,1.31460017224079
"FGF6",0,0,0,0,1
"FGF7",3.90012,3.90012,49.54044,49.54044,0.0969544388612367
"FGF7P2",0,0,0,0,1
"FGF8",1.16174,1.16174,0,0,2.16174
"FGF9",4.08683,4.08683,13.27067,13.27067,0.356453481161011
"FGFBP1",0.47714,0.47714,0,0,1.47714
"FGFBP2",1.65962,1.65962,20.69667,20.69667,0.122581944602559
"FGFBP3",5.16558,5.16558,1.07532,1.07532,2.97090569165237
"FGFR1",59.37307,59.37307,89.83317,89.83317,0.664658846542513
"FGFR1OP",8.42259,8.42259,16.14239,16.14239,0.549666061733516
"FGFR1OP2",35.03882,35.03882,50.64106,50.64106,0.697871422468865
"FGFR1OP2P1",0,0,0,0,1
"FGFR2",148.34969,148.34969,0.55663,0.55663,95.9442449393883
"FGFR3",58.66773,58.66773,0.67049,0.67049,35.7186993037971
"FGFR3P1",0,0,0,0,1
"FGFR3P5",0,0,0,0,1
"FGFR3P6",0,0,0,0,1
"FGFR4",3.42298,3.42298,0.12651,0.12651,3.92626785381399
"FGFRL1",20.93202,20.93202,3.25125,3.25125,5.15895795354307
"FGG",1.7841,1.7841,5.00971,5.00971,0.463266946325197
"FGGY",79.82794,79.82794,27.07266,27.07266,2.87924051372403
"FGL1",2.40646,2.40646,0.54398,0.54398,2.2062850555059
"FGL2",2.92509,2.92509,8.57723,8.57723,0.409835620529109
"FGR",6.47254,6.47254,2.55546,2.55546,2.10170835841213
"FH",34.49945,34.49945,368.01112,368.01112,0.0962015724620982
"FHAD1",3.2985,3.2985,0.30362,0.30362,3.2973565916448
"FHDC1",0.35267,0.35267,0.30362,0.30362,1.03762599530538
"FHIT",252.014,252.014,18.96352,18.96352,12.6738170422851
"FHL1",111.58901,111.58901,2461.7401,2461.7401,0.0457169678603114
"FHL2",7.53055,7.53055,3081.51434,3081.51434,0.00276739994014107
"FHL3",12.44718,12.44718,2.78317,2.78317,3.55447415791519
"FHL5",4.14906,4.14906,7.86878,7.86878,0.580582673152339
"FHOD1",30.43337,30.43337,10.14592,10.14592,2.82016827682237
"FHOD3",12.40569,12.40569,368.83342,368.83342,0.0362479139932784
"FHP1",0,0,0.15181,0.15181,0.868198748057405
"FIBCD1",2.07453,2.07453,0.80965,0.80965,1.69896388804465
"FIBIN",5.0826,5.0826,12.24595,12.24595,0.459204511567687
"FIBP",106.19523,106.19523,58.04177,58.04177,1.81558293391272
"FICD",5.55974,5.55974,2.42895,2.42895,1.91304626780793
"FIG4",10.20669,10.20669,15.75022,15.75022,0.669047331915641
"FIGF",1.12025,1.12025,43.45542,43.45542,0.0476938470044822
"FIGLA",0,0,0.15181,0.15181,0.868198748057405
"FIGN",1.59739,1.59739,7.2995,7.2995,0.312957407072715
"FIGNL1",3.90012,3.90012,9.19712,9.19712,0.480539603338982
"FILIP1",1.57664,1.57664,44.85966,44.85966,0.0561853271480861
"FILIP1L",2.98732,2.98732,72.98234,72.98234,0.0538955648064119
"FIP1L1",57.17407,57.17407,72.38775,72.38775,0.79269455733416
"FIS1",1110.57929,1110.57929,52.62723,52.62723,20.7278893577013
"FITM1",2.32347,2.32347,28.31244,28.31244,0.113380871739098
"FITM2",4.70918,4.70918,149.16532,149.16532,0.0380192976647338
"FIZ1",29.60355,29.60355,15.95263,15.95263,1.80523906910019
"FJX1",13.9201,13.9201,1.08797,1.08797,7.14574443119393
